Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,209.18511490617738,566.1249999999986,503.96284722222185,440.0653364632235,627.9629629629627,531.7816168040875,602.4930555555547,560.4399305555559,539.4444444444454,649.9999999999997,640.0000000000005,586.1111111111061,579.135802469136,623.6284722222365,616.1111111111113,602.4999999999998,610.0000000000148
1000.0,1000.0,1000.0,1000.0,1000.0,945.238095238095,1000.0,800.2962260172885,608.8750000000014,602.148263888886,674.869327073553,547.0370370370373,603.2183831959128,538.6180555555577,585.23125,576.1111111111093,550.0,506.1111111111104,545.0,550.0,497.4826388888748,504.99999999999983,510.74074074074133,533.4444444444435
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,459.98611109870876,509.3704861111118,447.8538781298895,579.0740740740741,598.2183831959117,599.7291666666692,595.4399305555553,600.0000000000005,599.9999999999998,600.0000000000007,599.9999999999999,595.6790123456792,554.999999999999,596.1111111111111,599.9999999999999,600.000000000007
1000.0,921.0758998435056,1000.0,1000.0,1000.0,920.4365079365081,1000.0,1000.0,770.0000000000009,770.0,820.0,582.9629629629629,620.0,620.0,620.0,620.0,620.0,615.0,620.0,620.0,620.0000000000011,620.0,620.0,620.0
1000.0,950.0000000000009,1000.0,807.7777777777778,791.1111111111111,727.3809523809525,600.0,684.9999999999958,679.9861111111195,600.0,550.0000000000002,550.0,600.0000000000002,600.0,595.4399305555557,600.0000000000011,479.42972755397363,600.0000000000002,520.0000000000119,544.9999999999999,600.0,600.0,600.0000000000002,599.9999999999998
1000.0,1000.0,1000.0,27.77777777777777,223.8888888888889,357.6190476190475,575.0,440.0000000000042,445.0138888888814,608.888888888888,550.0,550.0000000000002,570.0000000000009,574.9999999999998,575.0,563.6111111111102,537.4999999999999,500.0,649.9999999999997,635.0000000000002,560.0,527.0370370370374,560.0,530.0000000000008
1000.0,1000.0,1000.0,827.7777777777778,550.0,722.6190476190475,550.0,550.0000000000011,550.0,495.0,550.0,550.0,550.0,550.0,550.0,550.0,487.5000000000001,545.0,474.9999999999885,464.9999999999999,485.00000000000045,517.9629629629626,484.9999999999998,515.0000000000117
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,444.30555555555566,450.0,450.000000000001,566.1111111111115,545.0,544.9999999999999,500.0,450.0,450.0,450.0,598.6111111111119,538.1481481481482,520.0000000000114,530.0,480.0,477.0370370370373,474.41358024691357,463.44444444444525
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,539.3055555555557,471.62977018764525,545.0000000000014,424.9999999999999,429.99999999999875,470.0000000000001,491.11111111112007,509.9999999999992,481.61073495375797,522.4999999999997,397.5,445.9259259259259,451.1111111110997,401.29629629629665,480.0000000000003,537.962962962963,548.456790123457,529.2222222222207
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,440.00000000000006,419.9999999999982,500.00000000000006,550.0000000000011,509.9999999999999,540.0,515.0,519.1647858795753,483.61111111111137,585.0,499.074074074074,528.888888888901,589.8148148148147,600.0,434.0740740740739,428.827160493827,450.0000000000001
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,500.0,455.0,486.1111111111129,395.0000000000024,453.055555555556,473.05555555555594,448.05555555555577,448.7037037037041,456.7785300925926,499.99999999999955,410.0000000000001,407.03703703703724,463.6111111111037,433.1481481481482,428.05555555555577,500.0,500.0,500.0000000000002
1000.0,1000.0,1000.0,1000.0,550.0,700.0000000000002,502.5,539.4813409234661,508.8888888888892,599.9999999999977,550.0,549.9999999999997,550.0,549.9999999999997,550.0,522.5000000000007,584.9999999999991,587.9629629629629,550.0000000000015,550.0,549.9999999999997,549.9999999999997,550.0,549.9999999999997
1000.0,1000.0,1000.0,1000.0,400.0,205.87301587301613,382.50000000000006,480.51865907653394,406.1111111111137,343.0555555555569,414.9999999999979,455.0,479.3486894385809,415.0,444.6335319262307,383.4983498349827,415.0,415.0,415.0,426.1111111111113,414.9999999999991,426.11111111111165,426.1111111111113,426.1111111111116
1000.0,1000.0,984.9999999999999,1000.0,1000.0,664.1269841269839,617.5,450.0,643.8888888888869,650.0,650.0000000000002,610.0,600.0,650.0,620.3664680737693,611.5016501650165,650.0,650.0,650.0,638.8888888888887,650.0000000000007,638.8888888888883,638.8888888888887,638.8888888888875
