Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24
1000.0,1000.0,553.740862927745,912.5,914.9999999999998,912.5341252346082,956.8046491228068,190.07519371345003,225.00000000000009,231.11111111111092,300.00000000000006,299.99999999999994,299.99999999999994,299.99999999999994,300.0,291.1111111111111,260.0,268.05555555555515,231.11111111111103,230.0,223.03436670899276,232.32152071874805,272.71997173590245,240.00000000000028
1000.0,1000.0,366.259137072255,217.5,232.97489147017995,232.53412523460813,233.19535087719316,349.9248062865501,350.0,308.88888888888886,264.99999999999994,275.0000000000001,275.0000000000001,253.8888888888889,275.0000000000001,276.4194233170342,280.4656767062752,299.99999999999994,299.99999999999994,289.9999999999999,296.9656332910072,299.99999999999994,300.00000000000006,299.99999999999994
1000.0,1000.0,490.0,112.5,200.0,200.0,200.0000000000001,350.0,350.0000000000001,355.0,315.0000000000001,326.1111111111112,320.00000000000034,326.1111111111112,305.0000000000001,303.5805766829659,299.5343232937249,275.0000000000005,273.51489672684284,315.8159390657659,315.0000000000001,282.66153674169874,250.00000000000006,250.0
1000.0,1000.0,1000.0,373.6111111111111,220.0,220.0,270.0,270.0,220.0,220.0,270.0,270.0,270.0,270.0,225.4656767062752,221.4194233170341,225.46567670627508,241.11111111111086,261.111111111111,289.1840609342341,245.5555555555558,278.4495743694124,248.39113937520855,303.16019688311906
1000.0,1000.0,1000.0,497.5,200.0,350.0,350.0,386.1111111111111,400.0,350.0,350.0,320.60552317594977,331.94444444444446,315.0000000000001,350.0,350.0000000000001,350.0000000000001,315.0000000000001,295.0,266.1111111111113,300.0,288.87194634933553,250.0,250.0
1000.0,1000.0,1000.0,1000.0,285.0,158.25450835239388,165.5,125.0,118.05555555555532,165.55555555555543,165.55555555555554,191.9444444444443,238.05555555555554,248.09324229089987,220.0,219.99999999999977,219.99999999999977,209.9999999999999,229.9999999999999,239.9999999999999,224.9999999999999,223.43263182985928,249.9999999999999,250.0
1000.0,350.0,350.0,350.0,254.46233720526953,339.0,344.9023245614035,350.0,350.0,350.0,350.0,326.6166990462727,223.05555555555554,219.92462652931118,227.82271720241766,228.26758338531837,241.1111111111113,243.88888888888903,231.11111111111134,200.0000000000001,200.0000000000001,200.0,200.0000000000001,200.0
1000.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,231.9444444444444,235.07537347068876,227.17728279758225,226.73241661468157,213.88888888888863,211.11111111111092,223.8888888888886,249.99999999999991,245.5555555555552,232.6784792812519,250.0,227.95091422799212
1000.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,127.82271720241795,134.29028834148303,147.8227172024181,150.0,150.0,150.0,150.0,150.0,150.0,150.0
1000.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
1000.0,1000.0,1000.0,1000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0
191.84210526315724,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
1000.0,1000.0,1000.0,1000.0,1000.0,965.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
